radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,270,99,13,110081,0,6.389678,49.501993,3370,9,1,1458932294,1491736367,0
LTE,270,99,13,106496,0,6.374594,49.475792,1373,13,1,1458932294,1492274704,0
LTE,270,99,13,105985,0,6.264639,49.482736,3967,22,1,1458932294,1492006754,0
UMTS,270,99,12,65719075,0,6.057766,49.609068,1000,2,1,1471788899,1533992971,0
UMTS,270,99,13,65719383,0,5.9168243408203,49.521560668945,1000,1,1,1471766399,1471766399,0
UMTS,270,99,11,65721443,0,6.4373016357422,49.499588012695,1000,1,1,1471766399,1471766399,0
LTE,270,77,6,1051831,0,6.294911,49.424981,6413,3,1,1471864840,1487694530,0
LTE,270,77,1,1151669,0,6.131636,49.617045,1884,34,1,1471893210,1539976614,0
LTE,270,77,6,1045606,0,6.220322,49.567719,1000,18,1,1471893210,1490882797,0
LTE,270,77,1,1193317,0,6.113205,49.573574,1000,8,1,1471893210,1491653669,0
LTE,270,77,1,1113959,0,6.183214,49.642085,6713,6,1,1458900809,1537343593,0
LTE,270,77,1,1279413,0,6.123848,49.615974,1000,4,1,1458900811,1473121136,0
LTE,270,77,3,1084263,0,6.103867,49.54985,1312,15,1,1471893210,1489416320,0
GSM,270,77,5,5052,0,6.059699,50.053205,5459,15,1,1471932445,1538692925,0
GSM,270,77,2,5843,0,6.100165,49.833751,1190,10,1,1471938193,1536301039,0
GSM,270,77,1011,15587,0,6.4112091064453,49.514694213867,1000,1,1,1471944450,1471944450,0
GSM,270,77,7303,14774,0,5.7671356201172,49.513320922852,1000,1,1,1471945631,1471945631,0
UMTS,270,77,2,1341463,0,6.1049652099609,49.625930786133,1000,1,1,1471945631,1471945631,0
UMTS,270,77,2,1343241,0,6.0967254638672,49.624557495117,1000,1,1,1471945631,1471945631,0
UMTS,270,77,2,1342743,0,6.0939788818359,49.624557495117,1000,1,1,1471945631,1471945631,0
UMTS,270,77,2,1341921,0,6.1228179931641,49.623184204102,1000,1,1,1471945631,1471945631,0
UMTS,270,77,2,1341432,0,6.1228179931641,49.623184204102,1000,1,1,1471945631,1471945631,0
UMTS,270,77,2,1341433,0,6.115494,49.627304,1000,3,1,1471968619,1472955801,0
UMTS,270,77,2,1343242,0,6.0857391357422,49.621810913086,1000,1,1,1471945672,1471945672,0
UMTS,270,77,2,1343243,0,6.0898590087891,49.621810913086,1000,2,1,1471968620,1474412627,0
UMTS,270,77,2,1341462,0,6.1008453369141,49.624557495117,1000,1,1,1471945631,1471945631,0
LTE,270,99,11,153606,0,6.098336,49.738731,1000,4,1,1458932291,1486402108,0
UMTS,270,1,1011,313671,0,6.4771270751953,49.704208374023,1000,1,1,1471968635,1471968635,0
LTE,270,77,1,1149287,0,6.143036,49.619064,1000,18,1,1472060554,1491901867,0
LTE,270,77,1,1086310,0,6.131903,49.617902,1000,13,1,1458900809,1492283895,0
LTE,270,77,1,1078375,0,6.117706,49.613419,1000,18,1,1472060554,1489967035,0
LTE,270,77,3,1089206,0,6.017075,49.495468,1000,2,1,1458900813,1472036515,0
LTE,270,77,1,1151589,0,6.130905,49.617691,1000,9,1,1472060554,1490415279,0
LTE,270,77,3,1125046,0,6.080948,49.472892,1000,11,1,1458932288,1520027511,0
GSM,270,77,1,6061,0,6.110455,49.627902,1000,14,1,1472069165,1516167599,0
LTE,270,77,6,1172838,0,6.401986,49.671251,3365,7,1,1458932290,1490241430,0
UMTS,270,77,2,1333571,0,6.5828704833984,49.764633178711,1000,1,1,1472061949,1472061949,0
LTE,270,99,13,53250,0,5.818405,49.546623,1000,12,1,1472089820,1490454200,0
UMTS,270,77,3010,1070083,0,6.2175750732422,49.621810913086,1000,1,1,1472163779,1472163779,0
UMTS,270,77,3011,1082115,0,6.2587738037109,49.624557495117,1000,1,1,1472163779,1472163779,0
UMTS,270,77,2090,313161,0,6.2340545654297,49.654769897461,1000,1,1,1472163779,1472163779,0
GSM,270,77,1011,12268,0,6.2175750732422,49.621810913086,1000,1,1,1472163790,1472163790,0
UMTS,270,77,2,1334451,0,6.304725,49.669223,7170,2,1,1472188081,1472287333,0
UMTS,270,77,6,1341431,0,6.1557769775391,49.63005065918,1000,1,1,1472166778,1472166778,0
UMTS,270,77,6,1345663,0,6.1585235595703,49.612197875977,1000,1,1,1472166763,1472166763,0
UMTS,270,77,6,1341931,0,6.1365509033203,49.605331420898,1000,1,1,1472166763,1472166763,0
UMTS,270,77,1,1331491,0,6.0829925537109,49.654769897461,1000,1,1,1472166752,1472166752,0
UMTS,270,77,6,1341932,0,6.1351776123047,49.603958129883,1000,1,1,1472166763,1472166763,0
UMTS,270,77,6,1344331,0,6.1667633056641,49.634170532227,1000,1,1,1472166778,1472166778,0
UMTS,270,77,6,1341302,0,6.1461639404297,49.60807800293,1000,1,1,1472166763,1472166763,0
UMTS,270,77,2,1331551,0,6.2134552001953,49.635543823242,1000,1,1,1472166757,1472166757,0
UMTS,270,77,2,1341553,0,6.2065887451172,49.64241027832,1000,1,1,1472166757,1472166757,0
UMTS,270,77,2,1334351,0,6.2024688720703,49.627304077148,1000,1,1,1472166757,1472166757,0
UMTS,270,77,6,1347011,0,6.1475372314453,49.625930786133,1000,1,1,1472166778,1472166778,0
UMTS,270,77,3,1342802,0,6.126938,49.569168,1000,3,1,1472188081,1480130496,0
UMTS,270,77,2,1331552,0,6.2052154541016,49.63005065918,1000,1,1,1472166757,1472166757,0
UMTS,270,77,6,1344253,0,6.1695098876953,49.635543823242,1000,1,1,1472166778,1472166778,0
UMTS,270,77,6,1341933,0,6.1324310302734,49.603958129883,1000,1,1,1472166763,1472166763,0
UMTS,270,77,6,1344373,0,6.1338043212891,49.602584838867,1000,1,1,1472166763,1472166763,0
UMTS,270,77,6,1342763,0,6.1530303955078,49.627304077148,1000,1,1,1472166778,1472166778,0
UMTS,270,77,2,1341533,0,6.2148284912109,49.64241027832,1000,1,1,1472166757,1472166757,0
UMTS,270,77,6,1343151,0,6.1420440673828,49.627304077148,1000,1,1,1472166778,1472166778,0
UMTS,270,77,6,1347013,0,6.1406707763672,49.625930786133,1000,1,1,1472166778,1472166778,0
UMTS,270,77,2,1341321,0,6.096039,49.614944,1000,2,1,1472188081,1475769002,0
UMTS,270,77,6,1341934,0,6.1324310302734,49.603958129883,1000,1,1,1472166763,1472166763,0
UMTS,270,77,6,1345622,0,6.1832427978516,49.62043762207,1000,1,1,1472166778,1472166778,0
UMTS,270,77,6,1344043,0,6.1681365966797,49.632797241211,1000,1,1,1472166778,1472166778,0
GSM,270,77,7303,25479,0,5.7575225830078,49.539413452148,1000,1,1,1472166763,1472166763,0
GSM,270,77,6,3801,0,6.217466,49.638325,1000,4,1,1472188131,1528375152,0
UMTS,270,99,11,65702413,0,6.075851,49.811325,1000,5,1,1472202458,1489559095,0
UMTS,270,99,12,65719576,0,6.0102081298828,49.527053833008,1000,1,1,1472235866,1472235866,0
UMTS,270,77,1,1330813,0,5.8261871337891,49.645156860352,1000,2,1,1472299733,1474412683,0
UMTS,270,77,1,1335203,0,5.8110809326172,49.627304077148,1000,1,1,1472277268,1472277268,0
UMTS,270,77,6,1345372,0,6.1406707763672,49.575119018555,1000,1,1,1472277252,1472277252,0
UMTS,270,77,1,1334783,0,5.8152008056641,49.641036987305,1000,1,1,1472277268,1472277268,0
UMTS,270,77,6,1330893,0,6.0060882568359,49.639663696289,1000,1,1,1472277258,1472277258,0
UMTS,270,77,6,1332703,0,6.0060882568359,49.639663696289,1000,1,1,1472277258,1472277258,0
UMTS,270,77,6,1340903,0,6.0335540771484,49.634170532227,1000,1,1,1472277258,1472277258,0
UMTS,270,77,6,1344301,0,6.0651397705078,49.63005065918,1000,1,1,1472277258,1472277258,0
UMTS,270,77,6,1345473,0,6.1200714111328,49.577865600586,1000,1,1,1472277252,1472277252,0
UMTS,270,77,6,1341942,0,6.0802459716797,49.59846496582,1000,1,1,1472277252,1472277252,0
UMTS,270,77,1,1344473,0,5.8097076416016,49.617691040039,1000,1,1,1472277268,1472277268,0
UMTS,270,77,6,1342821,0,6.168137,49.595032,1000,2,1,1472299735,1475410669,0
UMTS,270,77,2,1341382,0,6.1434173583984,49.587478637695,1000,1,1,1472277258,1472277258,0
UMTS,270,77,6,1344303,0,6.0610198974609,49.63005065918,1000,1,1,1472277258,1472277258,0
UMTS,270,77,1,1330881,0,5.9346771240234,49.635543823242,1000,1,1,1472277268,1472277268,0
UMTS,270,77,6,1345472,0,6.1324310302734,49.575119018555,1000,1,1,1472277252,1472277252,0
UMTS,270,77,2,1341383,0,6.141357,49.587479,1000,2,1,1472299735,1475769002,0
UMTS,270,77,6,1341392,0,6.1351776123047,49.575119018555,1000,1,1,1472277252,1472277252,0
UMTS,270,77,1,1330913,0,5.815887,49.639664,1000,2,1,1472299733,1474412683,0
UMTS,270,77,6,1341373,0,6.0912322998047,49.584732055664,1000,1,1,1472277252,1472277252,0
UMTS,270,77,6,1332701,0,6.0129547119141,49.638290405273,1000,1,1,1472277258,1472277258,0
UMTS,270,77,6,1332702,0,6.0088348388672,49.639663696289,1000,1,1,1472277258,1472277258,0
UMTS,270,77,6,1340901,0,6.0541534423828,49.63005065918,1000,1,1,1472277258,1472277258,0
UMTS,270,77,6,1341941,0,6.0829925537109,49.616317749023,1000,1,1,1472277252,1472277252,0
UMTS,270,77,6,1341323,0,6.0816192626953,49.60807800293,1000,1,1,1472277252,1472277252,0
UMTS,270,77,6,1341372,0,6.1063385009766,49.579238891602,1000,1,1,1472277252,1472277252,0
UMTS,270,77,6,1341393,0,6.1557769775391,49.581985473633,1000,2,1,1472299735,1475410669,0
GSM,270,77,1,16222,0,6.127881,49.599058,1486,20,1,1472310319,1539975163,0
LTE,270,77,6,1068901,0,6.2917327880859,49.650650024414,1000,1,1,1472379097,1472379097,0
UMTS,270,99,13,65723263,0,6.55091,49.844034,1000,11,1,1472363767,1472363767,0
GSM,270,1,4129,58341,0,6.576691,49.705582,1000,2,1,1472444614,1474121087,0
GSM,270,1,4129,58345,0,6.5636444091797,49.700088500977,1000,2,1,1472444614,1474121025,0
LTE,270,99,11,142081,0,5.810806,49.676743,1505,5,1,1458932291,1489755384,0
UMTS,270,77,4,1330882,0,5.9319305419922,49.636917114258,1000,1,1,1472509833,1472509833,0
UMTS,270,77,4,1332703,0,6.0060882568359,49.639663696289,1000,1,1,1472509833,1472509833,0
UMTS,270,77,4,1332702,0,6.0060882568359,49.638290405273,1000,1,1,1472509833,1472509833,0
UMTS,270,77,4,1330872,0,5.9676361083984,49.635543823242,1000,1,1,1472509833,1472509833,0
UMTS,270,77,4,1330893,0,5.9937286376953,49.635543823242,1000,1,1,1472509833,1472509833,0
GSM,270,77,49311,15814,0,6.119385,49.446716,1000,2,1,1472535206,1474957485,0
LTE,270,77,5,1102950,0,5.883865,49.921188,1000,2,1,1472591310,1491990269,0
LTE,270,77,5,1057639,0,5.934677,49.909927,1000,5,1,1472591310,1487214730,0
GSM,270,1,65523,15775,0,6.3782501220703,49.529800415039,1000,1,1,1472628003,1472628003,0
UMTS,270,77,2,1341923,0,6.1296844482422,49.609451293945,1000,1,1,1472637886,1472637886,0
UMTS,270,77,2,1346423,0,6.1296844482422,49.609451293945,1000,1,1,1472637886,1472637886,0
UMTS,270,77,2,66730622,0,5.8110809326172,49.627304077148,1000,1,1,1472637880,1472637880,0
UMTS,270,77,2,1344211,0,6.1324310302734,49.612197875977,1000,1,1,1472637886,1472637886,0
UMTS,270,77,2,1346421,0,6.1338043212891,49.610824584961,1000,1,1,1472637886,1472637886,0
UMTS,270,77,2,1341922,0,6.1324310302734,49.610824584961,1000,1,1,1472637886,1472637886,0
UMTS,270,77,2,1346422,0,6.1310577392578,49.609451293945,1000,1,1,1472637886,1472637886,0
UMTS,270,77,2,1343593,0,6.1255645751953,49.601211547852,1000,1,1,1472637902,1472637902,0
UMTS,270,77,2,1331881,0,6.0871124267578,49.771499633789,1000,1,1,1472772423,1472772423,0
GSM,270,1,2090,15544,0,6.3425445556641,49.547653198242,1000,1,1,1472805273,1472805273,0
GSM,270,99,11,26582,0,6.113037,49.852909,5904,25,1,1472831165,1484732881,0
UMTS,270,99,11,65722413,0,6.075439,49.811325,1000,2,1,1472831572,1489559095,0
UMTS,270,77,2,1341972,0,6.4276885986328,49.477615356445,1000,1,1,1472806949,1472806949,0
GSM,270,99,11100,18122,0,5.814743,49.541245,1000,3,1,1472850355,1474216400,0
LTE,270,77,2,1152103,0,6.257859,49.885025,1000,3,1,1472850471,1492283889,0
UMTS,270,1,1031,379233,0,6.0349273681641,49.669876098633,1000,1,1,1472833930,1472833930,0
UMTS,270,1,1031,377939,0,6.0871124267578,49.768753051758,1000,1,1,1472833930,1472833930,0
UMTS,270,77,6,1346843,0,6.4565277099609,49.46662902832,1000,1,1,1472882769,1472882769,0
UMTS,270,1,631,379651,0,6.0884857177734,50.199966430664,1000,1,1,1472883226,1472883226,0
UMTS,270,1,1031,379651,0,6.0692596435547,50.183486938477,1000,1,1,1472883226,1472883226,0
LTE,270,99,11,139266,0,5.7410430908203,49.837417602539,1000,1,1,1472901755,1472901755,0
LTE,270,99,13,61957,0,6.0060882568359,49.47624206543,1000,1,1,1472922474,1472922474,0
UMTS,270,77,3,1342762,0,6.1736297607422,49.605331420898,1000,1,1,1472950240,1472950240,0
UMTS,270,77,3,1342821,0,6.1667633056641,49.594345092773,1000,1,1,1472950240,1472950240,0
UMTS,270,77,3,1334353,0,6.1804962158203,49.624557495117,1000,1,1,1472950240,1472950240,0
UMTS,270,77,3,1342761,0,6.1818695068359,49.628677368164,1000,1,1,1472950240,1472950240,0
UMTS,270,77,3,1335661,0,6.1777496337891,49.612197875977,1000,1,1,1472950240,1472950240,0
UMTS,270,77,3,1345662,0,6.1736297607422,49.606704711914,1000,1,1,1472950240,1472950240,0
UMTS,270,77,3,1332761,0,6.1818695068359,49.625930786133,1000,1,1,1472950240,1472950240,0
UMTS,270,77,2,1342842,0,6.1077117919922,49.603958129883,1000,1,1,1472955782,1472955782,0
UMTS,270,77,2,1341292,0,6.1090850830078,49.605331420898,1000,1,1,1472955782,1472955782,0
UMTS,270,77,6,1335862,0,6.4290618896484,49.477615356445,1000,1,1,1472960763,1472960763,0
UMTS,270,77,6,1331722,0,6.4318084716797,49.474868774414,1000,1,1,1472960763,1472960763,0
GSM,270,1,1011,30113,0,6.047201,49.623145,1000,4,1,1472994320,1529069303,0
GSM,270,1,1011,30114,0,6.036301,49.626847,1224,3,1,1472994320,1481811748,0
GSM,270,1,1011,30074,0,6.042172,49.62574,1646,3,1,1472997928,1542080121,0
LTE,270,77,6,1050726,0,6.30455,49.560471,1000,3,1,1473005237,1490882792,0
LTE,270,77,6,1168822,0,6.338907,49.535073,6325,6,1,1458932290,1489485942,0
LTE,270,77,6,1049958,0,6.291275,49.565964,1000,3,1,1473005237,1488468010,0
GSM,270,1,4122,22871,0,6.0596466064453,50.149154663086,1000,1,1,1468971788,1468971788,0
GSM,270,1,12400,22021,0,6.080932,50.09491,1000,7,1,1473084650,1475265843,0
GSM,270,1,1031,16073,0,5.93353,49.745636,4765,6,1,1473087181,1492262198,0
GSM,270,1,4102,42343,0,5.8591461181641,49.69596862793,1000,1,1,1468897280,1468897280,0
UMTS,270,77,2,1330912,0,5.8893585205078,49.599838256836,1000,2,1,1473098311,1474017288,0
UMTS,270,77,2,1341262,0,6.1008453369141,49.612197875977,1000,1,1,1473073217,1473073217,0
UMTS,270,77,2,1341291,0,6.1132049560547,49.60807800293,1000,1,1,1473073217,1473073217,0
UMTS,270,77,2,1342732,0,6.1104583740234,49.60807800293,1000,1,1,1473073217,1473073217,0
UMTS,270,1,49316,48209932,0,6.0802459716797,49.424057006836,1000,1,1,1473080464,1473080464,0
GSM,270,1,4128,19520,0,6.3082122802734,49.970626831055,1000,1,1,1467623152,1467623152,0
UMTS,270,77,2,1342821,0,5.9703826904297,49.636917114258,1000,1,1,1473112086,1473112086,0
LTE,270,1,3006,1066499,0,6.277081,49.504376,1000,6,1,1458900804,1505371078,0
LTE,270,1,3006,1066498,0,6.280289,49.498672,1000,3,1,1458900804,1476521441,0
UMTS,270,99,12,65717884,0,6.1379241943359,49.599838256836,1000,3,1,1473212959,1483814617,0
LTE,270,77,1,1170022,0,6.1296844482422,49.609451293945,1000,1,1,1473178909,1473178909,0
UMTS,270,77,4,1335633,0,5.884094,49.52179,1000,12,1,1399723917,1473204417,0
GSM,270,99,11100,21029,0,5.760957,49.689106,2129,10,1,1473226560,1483906648,0
GSM,270,99,11,25362,0,6.031108,49.688632,1651,12,1,1473226616,1528790120,0
GSM,270,99,4128,40424,0,6.4290618896484,49.808578491211,1000,1,1,1469193913,1469193913,0
GSM,270,99,11100,20997,0,5.8838653564453,49.639663696289,1000,3,1,1463711059,1463711059,0
GSM,270,99,11100,20837,0,5.8358001708984,49.641036987305,1000,1,1,1466124066,1466124066,0
GSM,270,1,1011,30123,0,6.199773,49.615731,1424,11,1,1473231539,1542937532,0
GSM,270,1,11100,21589,0,5.737381,49.689102,1000,5,1,1473239006,1484511022,0
GSM,270,1,4129,31248,0,6.3329315185547,49.71794128418,1000,1,1,1459128155,1459128155,0
GSM,270,99,3,20757,0,6.1118316650391,49.40071105957,1000,1,1,1464723121,1464723121,0
GSM,270,99,4129,10243,0,6.498814,49.729086,3242,18,1,1473241361,1538719906,0
GSM,270,99,4129,12205,0,6.5633,49.749527,1472,4,1,1471652444,1471652444,0
GSM,270,99,4129,63258,0,6.575317,49.75811,1270,4,1,1471652563,1471652563,0
GSM,270,99,4129,10277,0,6.491775,49.72695,2991,17,1,1473250349,1539041154,0
GSM,270,99,4129,40441,0,6.494636,49.729614,1000,4,1,1471651963,1471651963,0
GSM,270,99,4129,40438,0,6.527939,49.735794,1000,2,1,1471652141,1471652141,0
GSM,270,99,4135,31164,0,6.5979766845703,49.770126342773,1000,3,1,1471652624,1471652624,0
GSM,270,77,228,11828,0,6.570351,49.702714,1000,7,1,1473245403,1499382243,0
GSM,270,99,11100,21813,0,5.7877349853516,49.669876098633,1000,3,1,1473264766,1477474766,0
GSM,270,1,11400,21861,0,5.752384,49.851505,6338,4,1,1473265308,1475796971,0
GSM,270,1,12400,22611,0,6.091919,50.022125,1000,11,1,1473265309,1482710335,0
GSM,270,1,13100,20997,0,5.9896087646484,50.21369934082,1000,5,1,1473265318,1478051972,0
GSM,270,1,2,153,0,5.956192,49.645615,1000,3,1,1471815527,1471815527,0
GSM,270,1,4128,50077,0,6.0871124267578,50.096969604492,1000,2,1,1472098612,1472098612,0
GSM,270,1,11100,21397,0,5.9525299072266,49.647903442383,1000,5,1,1473266834,1476835066,0
GSM,270,1,11100,20805,0,5.7465362548828,49.687728881836,1000,1,1,1458794611,1458794611,0
GSM,270,1,11100,1644,0,5.9772491455078,49.646530151367,1000,2,1,1461010894,1461010894,0
GSM,270,1,11100,20837,0,5.8275604248047,49.645156860352,1000,1,1,1463706207,1463706207,0
GSM,270,1,6,481,0,6.395416,49.677429,1000,2,1,1473289151,1475048201,0
GSM,270,1,11100,21813,0,5.785675,49.670563,1000,2,1,1466246041,1466246041,0
GSM,270,99,11400,21301,0,5.6627655029297,49.965133666992,1000,3,1,1471038786,1471038786,0
GSM,270,99,11100,20805,0,5.792562,49.663704,4005,2,1,1473290551,1482833050,0
GSM,270,1,1,673,0,6.1530303955078,49.579238891602,1000,1,1,1466477755,1466477755,0
GSM,270,1,1,2013,0,6.0939788818359,49.59846496582,1000,1,1,1466478055,1466478055,0
GSM,270,1,1,622,0,6.1173248291016,49.59846496582,1000,1,1,1466478174,1466478174,0
GSM,270,1,1,863,0,6.086286,49.588063,1000,3,1,1473290586,1548390365,0
GSM,270,99,65292,20431,0,6.1447906494141,49.575119018555,1000,1,1,1473293877,1473293877,0
UMTS,270,77,5,1335723,0,6.2491607666016,49.89372253418,1000,1,1,1473315130,1473315130,0
GSM,270,77,2,5761,0,6.205584,49.882388,2365,3,1,1473315130,1473315130,0
GSM,270,77,13,26122,0,6.186676,49.645844,1000,2,1,1473323728,1473323728,0
LTE,270,77,2,1171557,0,6.21781,49.87545,1000,7,1,1473374179,1481176404,0
LTE,270,77,2,1189990,0,6.16436,49.86145,1000,4,1,1473374179,1492283853,0
LTE,270,77,5,1172149,0,6.2052154541016,49.936294555664,1000,1,1,1473315130,1473315130,0
GSM,270,99,6,1013,0,6.276627,49.575806,1000,2,1,1473344656,1484631511,0
LTE,270,77,1,1117542,0,6.135398,49.60051,1000,13,1,1473387816,1550044118,0
LTE,270,77,1,1151670,0,6.132648,49.612194,1349,15,1,1473391003,1539976558,0
GSM,270,1,1031,16080,0,5.830566,50.004918,5424,5,1,1473443389,1536213300,0
GSM,270,1,11400,21349,0,5.8605194091797,49.961013793945,1000,1,1,1472887260,1472887260,0
GSM,270,77,22015,17171,0,6.362514,49.443641,1000,18,1,1473432961,1500026802,0
GSM,270,99,4128,12156,0,6.543732,49.901276,1000,2,1,1471653523,1471653523,0
GSM,270,99,4129,63257,0,6.592484,49.774246,1000,2,1,1471652742,1471652742,0
GSM,270,99,4129,63256,0,6.577378,49.784317,1092,3,1,1471652803,1471652803,0
GSM,270,99,4129,12490,0,6.574631,49.811325,1000,2,1,1471652984,1471652984,0
GSM,270,99,4129,32606,0,6.558151,49.833298,1000,3,1,1471653645,1471653645,0
GSM,270,99,4129,41324,0,6.6048431396484,49.771499633789,1000,1,1,1471652682,1471652682,0
GSM,270,99,4128,23458,0,6.5457916259766,49.888229370117,1000,1,1,1471653466,1471653466,0
LTE,270,1,3000,1090560,0,6.099128,49.551087,1000,4,1,1458900801,1485168548,0
UMTS,270,99,13,65719164,0,5.8399200439453,49.544906616211,1000,1,1,1473446631,1473446631,0
UMTS,270,99,13,65699626,0,5.990154,49.508716,2231,4,1,1473487819,1533996142,0
LTE,270,1,3009,1072141,0,6.382871,49.663511,4703,2,1,1473492424,1531583666,0
LTE,270,1,3009,1072140,0,6.431835,49.669053,1394,3,1,1473492424,1531215277,0
UMTS,270,1,2090,313842,0,6.2601470947266,49.731674194336,1000,1,1,1473470045,1473470045,0
GSM,270,99,631,60344,0,5.7163238525391,49.966506958008,1000,1,1,1468300020,1468300020,0
GSM,270,99,631,61096,0,5.750313,49.982988,2280,4,1,1473565914,1480477147,0
GSM,270,99,11400,20853,0,5.8399200439453,49.980239868164,1000,1,1,1468358997,1468358997,0
GSM,270,99,4102,14838,0,5.736056,49.689825,1000,22,1,1473568255,1483722780,0
GSM,270,99,4102,42317,0,5.798719,49.993973,3450,4,1,1473568263,1479709661,0
GSM,270,99,4102,49442,0,5.715637,50.010452,1000,5,1,1473568263,1480320058,0
GSM,270,99,4102,49345,0,5.803525,50.017321,1702,2,1,1471852681,1471852681,0
GSM,270,99,4102,49444,0,5.732941,49.995896,1407,10,1,1473568263,1480667763,0
GSM,270,99,631,61265,0,5.7740020751953,49.672622680664,1000,2,1,1473022950,1473022950,0
GSM,270,99,4102,14837,0,5.748302,49.686486,1585,21,1,1473568278,1483722719,0
GSM,270,99,4102,49347,0,5.697097,49.991913,1000,11,1,1473568279,1480320295,0
GSM,270,99,4102,35390,0,5.657272,49.959641,1000,6,1,1473568279,1477032936,0
GSM,270,99,4102,43234,0,5.776749,49.979455,1000,14,1,1473568290,1479709600,0
GSM,270,99,4102,43235,0,5.758896,49.983597,2872,18,1,1473568290,1480667642,0
GSM,270,99,631,60904,0,5.987549,50.213699,1000,2,1,1473568287,1477384596,0
GSM,270,99,4102,43236,0,5.753952,49.989029,1005,5,1,1473568292,1479709480,0
GSM,270,99,4102,49346,0,5.720215,49.996643,1000,18,1,1473568294,1480667823,0
GSM,270,99,4122,43967,0,5.9497833251953,50.219192504883,1000,1,1,1472180663,1472180663,0
GSM,270,99,4102,49344,0,5.823248,49.981026,3996,7,1,1473568292,1479710081,0
GSM,270,99,4122,43969,0,5.9209442138672,50.241165161133,1000,1,1,1472180901,1472180901,0
GSM,270,99,4122,43968,0,5.9291839599609,50.227432250977,1000,1,1,1472180781,1472180781,0
GSM,270,99,4122,44045,0,5.986862,50.214386,1000,2,1,1473568295,1475050851,0
GSM,270,99,4102,22871,0,5.7808685302734,49.978866577148,1000,1,1,1472447948,1472447948,0
GSM,270,99,4102,28225,0,5.8563995361328,49.966506958008,1000,1,1,1472448309,1472448309,0
GSM,270,99,4102,49429,0,5.859146,49.962387,1000,3,1,1473568297,1479709963,0
GSM,270,99,4102,30417,0,5.671004,49.972687,1000,6,1,1473568300,1477032815,0
GSM,270,99,4102,14856,0,5.869446,49.953461,1000,2,1,1473568297,1479710142,0
GSM,270,1,11400,21269,0,6.085973,49.986649,7661,6,1,1473568912,1480073792,0
GSM,270,1,13100,20741,0,5.9209442138672,50.232925415039,1000,3,1,1472256186,1472256186,0
GSM,270,1,11400,21893,0,5.866013,49.956207,1000,2,1,1473568933,1482393432,0
GSM,270,1,4128,21077,0,6.4290618896484,49.808578491211,1000,1,1,1472691456,1472691456,0
UMTS,270,99,12,65722594,0,5.7932281494141,49.669876098633,1000,1,1,1473559442,1473559442,0
GSM,270,99,11,25901,0,5.7946014404297,49.930801391602,1000,1,1,1472200244,1472200244,0
GSM,270,99,13,20193,0,6.1283111572266,49.565505981445,1000,1,1,1468643897,1468643897,0
GSM,270,99,13,22673,0,6.0855,49.477214,2227,28,1,1473592260,1538666575,0
GSM,270,99,1011,15396,0,6.1186981201172,49.54216003418,1000,1,1,1471615102,1471615102,0
LTE,270,99,12,51206,0,6.034011,49.594805,2239,3,1,1473625757,1481720161,0
LTE,270,1,3011,1082883,0,6.354916,49.692296,5994,6,1,1473625753,1531476962,0
UMTS,270,77,2,1331662,0,5.7643890380859,49.676742553711,1000,1,1,1473617740,1473617740,0
UMTS,270,99,12,322835,0,6.0157012939453,49.638290405273,1000,1,1,1473616838,1473616838,0
UMTS,270,99,12,65719314,0,6.1214447021484,49.474868774414,1000,1,1,1473616838,1473616838,0
GSM,270,1,65523,15451,0,6.1296844482422,49.614944458008,1000,1,1,1473659880,1473659880,0
GSM,270,99,4134,22401,0,6.460402,49.510077,2050,10,1,1473692233,1547085638,0
UMTS,270,1,1031,378686,0,6.0349273681641,49.665756225586,1000,1,1,1473683842,1473683842,0
UMTS,270,1,631,379220,0,6.0088348388672,49.638290405273,1000,1,1,1473683842,1473683842,0
LTE,270,77,6,1168743,0,6.254404,49.589976,1000,11,1,1473710859,1491653659,0
LTE,270,77,6,1045605,0,6.244858,49.597,1424,15,1,1473710859,1491653653,0
LTE,270,1,4005,1093121,0,5.861304,49.995935,1000,7,1,1473714493,1491306875,0
UMTS,270,1,2080,313636,0,5.9896087646484,49.505081176758,1000,1,1,1473693273,1473693273,0
UMTS,270,1,2080,378618,0,6.023735,50.043498,8870,16,1,1393945885,1534151333,0
UMTS,270,1,2080,313657,0,5.9896087646484,49.505081176758,1000,1,1,1473693273,1473693273,0
UMTS,270,1,1031,378888,0,5.9401702880859,49.929428100586,1000,1,1,1473691966,1473691966,0
UMTS,270,1,11,379039,0,5.9264373779297,49.988479614258,1000,1,1,1473691971,1473691971,0
UMTS,270,1,1031,379039,0,5.8756256103516,50.017318725586,1000,1,1,1473691971,1473691971,0
UMTS,270,1,2080,378444,0,6.012987,49.506641,1000,38,1,1387111221,1494114438,0
UMTS,270,1,2080,379522,0,5.8852386474609,50.02555847168,1000,1,1,1473691966,1473691966,0
UMTS,270,1,2080,379561,0,5.8769989013672,50.036544799805,1000,1,1,1473691966,1473691966,0
UMTS,270,77,2,1331132,0,6.3219451904297,49.722061157227,1000,1,1,1473708856,1473708856,0
LTE,270,99,11,164609,0,6.265193,49.908834,4168,3,1,1473833197,1492172361,0
LTE,270,99,11,167168,0,6.3164520263672,49.88410949707,1000,2,1,1473833197,1478050923,0
